"Source location: ""WHO Mortality Database portal""",,,,,,,,
Indicator metadata: I11-I15,,,,,,,,
Country Code,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
USA,1990,Female,Age20_24,[20-24],9,0.18672199,,0.09585685
USA,1990,Female,Age25_29,[25-29],23,0.33898305,,0.21646244
USA,1990,Female,Age30_34,[30-34],48,0.51897502,,0.43751709
USA,1990,Female,Age35_39,[35-39],91,0.7918552,,0.90885484
USA,1990,Female,Age40_44,[40-44],176,1.20481928,,1.9747324
USA,1990,Female,Age45_49,[45-49],303,1.61522469,,4.32585232
USA,1990,Female,Age50_54,[50-54],411,1.63127605,,7.06197701
USA,1990,Female,Age55_59,[55-59],620,1.66050672,,11.31593357
USA,1990,Female,Age60_64,[60-64],1011,1.66523916,,17.80368401
USA,1990,Female,Age65_69,[65-69],1558,1.75101431,,28.0301531
USA,1990,Female,Age70_74,[70-74],2087,1.84845667,,45.56370623
USA,1990,Female,Age75_79,[75-79],2853,1.99174817,,76.8174475
USA,1990,Female,Age80_84,[80-84],3343,2.05354071,,130.9337302
USA,1990,Female,Age85_over,[85+],6456,2.0744968,,296.1196221
USA,1990,Female,Age_unknown,[Unknown],3,1.88679245,,
USA,1991,All,Age_all,[All],33334,1.53647031,8.94227288,13.21849336
USA,1991,All,Age00,[0],3,0.00815971,,0.07479432
USA,1991,All,Age01_04,[1-4],4,0.05544774,,0.02629849
USA,1991,All,Age05_09,[5-9],4,0.10188487,,0.02193343
USA,1991,All,Age10_14,[10-14],2,0.04392708,,0.01131798
USA,1991,All,Age15_19,[15-19],6,0.03918239,,0.03487358
USA,1991,All,Age20_24,[20-24],28,0.1324566,,0.14587892
USA,1991,All,Age25_29,[25-29],78,0.30606239,,0.37648422
USA,1991,All,Age30_34,[30-34],146,0.42761327,,0.6588745
USA,1991,All,Age35_39,[35-39],326,0.80372772,,1.58884882
USA,1991,All,Age40_44,[40-44],577,1.21317887,,3.07667698
USA,1991,All,Age45_49,[45-49],866,1.61485819,,6.1440227
USA,1991,All,Age50_54,[50-54],1081,1.61225372,,9.28295406
USA,1991,All,Age55_59,[55-59],1544,1.59912173,,14.81339346
USA,1991,All,Age60_64,[60-64],2317,1.52912061,,21.8956719
USA,1991,All,Age65_69,[65-69],3136,1.4622228,,31.24439574
USA,1991,All,Age70_74,[70-74],3984,1.50813119,,48.33191799
USA,1991,All,Age75_79,[75-79],4859,1.60988927,,77.38493391
USA,1991,All,Age80_84,[80-84],5357,1.75255506,,132.7633209
USA,1991,All,Age85_over,[85+],9007,1.88667389,,285.0316456
USA,1991,All,Age_unknown,[Unknown],9,1.5625,,
USA,1991,Male,Age_all,[All],13947,1.24341938,9.85754912,11.34096065
USA,1991,Male,Age00,[0],2,0.00952018,,0.09746589
USA,1991,Male,Age01_04,[1-4],2,0.04944376,,0.02569373
USA,1991,Male,Age05_09,[5-9],4,0.17452007,,0.04284031
USA,1991,Male,Age10_14,[10-14],2,0.06711409,,0.02209701
USA,1991,Male,Age15_19,[15-19],4,0.03521747,,0.0452796
USA,1991,Male,Age20_24,[20-24],22,0.13587796,,0.22506394
USA,1991,Male,Age25_29,[25-29],52,0.27377066,,0.50033677
USA,1991,Male,Age30_34,[30-34],92,0.37224358,,0.83378648
USA,1991,Male,Age35_39,[35-39],210,0.73596411,,2.06408492
USA,1991,Male,Age40_44,[40-44],379,1.18370916,,4.09375675
USA,1991,Male,Age45_49,[45-49],567,1.65003056,,8.20906327
USA,1991,Male,Age50_54,[50-54],669,1.60566423,,11.8281471
USA,1991,Male,Age55_59,[55-59],983,1.65649961,,19.71124925
USA,1991,Male,Age60_64,[60-64],1343,1.45829261,,27.15874621
USA,1991,Male,Age65_69,[65-69],1627,1.28737706,,36.22801158
USA,1991,Male,Age70_74,[70-74],1886,1.26174946,,53.41263098
USA,1991,Male,Age75_79,[75-79],2045,1.29211211,,82.39323127
USA,1991,Male,Age80_84,[80-84],1862,1.32355241,,132.4324324
USA,1991,Male,Age85_over,[85+],2188,1.39520351,,248.354143
USA,1991,Male,Age_unknown,[Unknown],8,1.83066362,,
USA,1991,Female,Age_all,[All],19387,1.8501641,8.02260279,15.00565024
USA,1991,Female,Age00,[0],1,0.00634598,,0.05104645
USA,1991,Female,Age01_04,[1-4],2,0.06311139,,0.0269324
USA,1991,Female,Age05_09,[5-9],0,0,,0
USA,1991,Female,Age10_14,[10-14],0,0,,0
USA,1991,Female,Age15_19,[15-19],2,0.0505689,,0.02389201
USA,1991,Female,Age20_24,[20-24],6,0.12126112,,0.06370103
USA,1991,Female,Age25_29,[25-29],26,0.40055461,,0.25181598
USA,1991,Female,Age30_34,[30-34],54,0.57276199,,0.48539326
USA,1991,Female,Age35_39,[35-39],116,0.96449655,,1.12142305
USA,1991,Female,Age40_44,[40-44],198,1.27388535,,2.08508846
USA,1991,Female,Age45_49,[45-49],299,1.55211794,,4.15971063
USA,1991,Female,Age50_54,[50-54],412,1.62306965,,6.87927868
USA,1991,Female,Age55_59,[55-59],561,1.50761871,,10.3200883
USA,1991,Female,Age60_64,[60-64],974,1.63887533,,17.27869434
USA,1991,Female,Age65_69,[65-69],1509,1.71307911,,27.20879914
USA,1991,Female,Age70_74,[70-74],2098,1.82923108,,44.524618
USA,1991,Female,Age75_79,[75-79],2814,1.96023796,,74.11114037
USA,1991,Female,Age80_84,[80-84],3495,2.11836156,,132.9402815
USA,1991,Female,Age85_over,[85+],6819,2.12709543,,299.2101799
USA,1991,Female,Age_unknown,[Unknown],1,0.71942446,,
USA,1992,All,Age_all,[All],34610,1.59081601,9.10257763,13.56842528
USA,1992,All,Age00,[0],4,0.01155135,,0.1
USA,1992,All,Age01_04,[1-4],2,0.0295683,,0.01289316
USA,1992,All,Age05_09,[5-9],2,0.05349024,,0.01090114
USA,1992,All,Age10_14,[10-14],1,0.02245173,,0.0055234
USA,1992,All,Age15_19,[15-19],7,0.04857401,,0.04093089
USA,1992,All,Age20_24,[20-24],32,0.15891146,,0.16802575
USA,1992,All,Age25_29,[25-29],67,0.2755614,,0.33202012
USA,1992,All,Age30_34,[30-34],178,0.52097053,,0.79945027
USA,1992,All,Age35_39,[35-39],307,0.72940673,,1.45501078
USA,1992,All,Age40_44,[40-44],634,1.2885917,,3.37106731
USA,1992,All,Age45_49,[45-49],833,1.47347567,,5.42303586
USA,1992,All,Age50_54,[50-54],1162,1.69642466,,9.63915388
USA,1992,All,Age55_59,[55-59],1702,1.79949673,,16.2337972
USA,1992,All,Age60_64,[60-64],2366,1.61602087,,22.66023063
USA,1992,All,Age65_69,[65-69],3180,1.50660204,,31.86213116
USA,1992,All,Age70_74,[70-74],4190,1.57019993,,49.41154273
USA,1992,All,Age75_79,[75-79],4814,1.59543442,,75.08032066
USA,1992,All,Age80_84,[80-84],5572,1.80840982,,134.3492308
USA,1992,All,Age85_over,[85+],9551,1.95939653,,293.3714216
USA,1992,All,Age_unknown,[Unknown],6,1.26582278,,
USA,1992,Male,Age_all,[All],14520,1.29373022,10.03483203,11.66451505
USA,1992,Male,Age00,[0],4,0.02046559,,0.19578092
USA,1992,Male,Age01_04,[1-4],2,0.05250722,,0.02519717
USA,1992,Male,Age05_09,[5-9],1,0.04482295,,0.01064441
USA,1992,Male,Age10_14,[10-14],1,0.03510004,,0.0107833
USA,1992,Male,Age15_19,[15-19],7,0.06513446,,0.07974754
USA,1992,Male,Age20_24,[20-24],18,0.1164295,,0.18556127
USA,1992,Male,Age25_29,[25-29],43,0.23846495,,0.42438538
USA,1992,Male,Age30_34,[30-34],121,0.48666693,,1.09007045
USA,1992,Male,Age35_39,[35-39],213,0.71859924,,2.03240396
USA,1992,Male,Age40_44,[40-44],433,1.29819512,,4.66213015
USA,1992,Male,Age45_49,[45-49],539,1.47179291,,7.1483515
USA,1992,Male,Age50_54,[50-54],725,1.69992262,,12.37750538
USA,1992,Male,Age55_59,[55-59],1030,1.77332438,,20.50894031
USA,1992,Male,Age60_64,[60-64],1349,1.51919547,,27.57619739
USA,1992,Male,Age65_69,[65-69],1706,1.37328139,,38.11353634
USA,1992,Male,Age70_74,[70-74],2013,1.34256388,,55.17033464
USA,1992,Male,Age75_79,[75-79],2047,1.29346569,,80.22731726
USA,1992,Male,Age80_84,[80-84],1970,1.39085004,,135.2743254
USA,1992,Male,Age85_over,[85+],2295,1.42337939,,252.5030256
USA,1992,Male,Age_unknown,[Unknown],3,0.84269663,,
USA,1992,Female,Age_all,[All],20090,1.90738049,8.15945646,15.38315464
USA,1992,Female,Age00,[0],0,0,,0
USA,1992,Female,Age01_04,[1-4],0,0,,0
USA,1992,Female,Age05_09,[5-9],1,0.066313,,0.01117056
USA,1992,Female,Age10_14,[10-14],0,0,,0
USA,1992,Female,Age15_19,[15-19],0,0,,0
USA,1992,Female,Age20_24,[20-24],14,0.29933718,,0.14982235
USA,1992,Female,Age25_29,[25-29],24,0.38204394,,0.23887252
USA,1992,Female,Age30_34,[30-34],57,0.61263972,,0.51051939
USA,1992,Female,Age35_39,[35-39],94,0.75514139,,0.88518076
USA,1992,Female,Age40_44,[40-44],201,1.26837887,,2.11145543
USA,1992,Female,Age45_49,[45-49],294,1.47657074,,3.75949464
USA,1992,Female,Age50_54,[50-54],437,1.69065305,,7.05111656
USA,1992,Female,Age55_59,[55-59],672,1.84114633,,12.3029604
USA,1992,Female,Age60_64,[60-64],1017,1.76525724,,18.32663579
USA,1992,Female,Age65_69,[65-69],1474,1.69731585,,26.77857714
USA,1992,Female,Age70_74,[70-74],2177,1.86214801,,45.06220116
USA,1992,Female,Age75_79,[75-79],2767,1.92850522,,71.67836697
USA,1992,Female,Age80_84,[80-84],3602,2.16367524,,133.8486121
USA,1992,Female,Age85_over,[85+],7256,2.22433402,,309.2001534
USA,1992,Female,Age_unknown,[Unknown],3,2.54237288,,
USA,1993,All,Age_all,[All],36744,1.61971089,9.40048396,14.25384917
USA,1993,All,Age00,[0],6,0.01792864,,0.15318627
USA,1993,All,Age01_04,[1-4],3,0.04245684,,0.01901876
USA,1993,All,Age05_09,[5-9],1,0.02552323,,0.00539686
USA,1993,All,Age10_14,[10-14],1,0.02109705,,0.00539928
USA,1993,All,Age15_19,[15-19],7,0.046676,,0.04053976
USA,1993,All,Age20_24,[20-24],33,0.16108562,,0.17588368
USA,1993,All,Age25_29,[25-29],77,0.31970106,,0.39236269
USA,1993,All,Age30_34,[30-34],182,0.51181102,,0.81795179
USA,1993,All,Age35_39,[35-39],386,0.87074216,,1.78815463
USA,1993,All,Age40_44,[40-44],659,1.2744643,,3.43273864
USA,1993,All,Age45_49,[45-49],923,1.55728024,,5.79388096
USA,1993,All,Age50_54,[50-54],1332,1.83610173,,10.46610303
USA,1993,All,Age55_59,[55-59],1664,1.72734162,,15.58081612
USA,1993,All,Age60_64,[60-64],2327,1.60208746,,22.71906273
USA,1993,All,Age65_69,[65-69],3204,1.50164506,,31.97126179
USA,1993,All,Age70_74,[70-74],4273,1.55691503,,49.58169434
USA,1993,All,Age75_79,[75-79],5079,1.6238562,,78.45954213
USA,1993,All,Age80_84,[80-84],5886,1.80960697,,138.588684
USA,1993,All,Age85_over,[85+],10697,2.02427158,,313.3825511
USA,1993,All,Age_unknown,[Unknown],4,0.78895464,,
USA,1993,Male,Age_all,[All],15306,1.31744186,10.36226587,12.16689295
USA,1993,Male,Age00,[0],4,0.02109816,,0.19954106
USA,1993,Male,Age01_04,[1-4],1,0.0250501,,0.01239035
USA,1993,Male,Age05_09,[5-9],0,0,,0
USA,1993,Male,Age10_14,[10-14],1,0.03328895,,0.01054352
USA,1993,Male,Age15_19,[15-19],3,0.0268745,,0.03387037
USA,1993,Male,Age20_24,[20-24],23,0.14609668,,0.24103709
USA,1993,Male,Age25_29,[25-29],51,0.28717833,,0.51780855
USA,1993,Male,Age30_34,[30-34],125,0.48210429,,1.12685706
USA,1993,Male,Age35_39,[35-39],259,0.8305275,,2.41449067
USA,1993,Male,Age40_44,[40-44],438,1.24396478,,4.6216182
USA,1993,Male,Age45_49,[45-49],603,1.58334209,,7.7159309
USA,1993,Male,Age50_54,[50-54],860,1.89577639,,13.90258491
USA,1993,Male,Age55_59,[55-59],1023,1.73011551,,19.98163955
USA,1993,Male,Age60_64,[60-64],1349,1.53684906,,28.06324111
USA,1993,Male,Age65_69,[65-69],1735,1.38307625,,38.48371928
USA,1993,Male,Age70_74,[70-74],2015,1.30707507,,54.05187907
USA,1993,Male,Age75_79,[75-79],2192,1.33922298,,84.4310916
USA,1993,Male,Age80_84,[80-84],2042,1.36240509,,136.0517023
USA,1993,Male,Age85_over,[85+],2579,1.49266689,,272.5063398
USA,1993,Male,Age_unknown,[Unknown],3,0.84745763,,
USA,1993,Female,Age_all,[All],21438,1.93701231,8.41306496,16.24305022
USA,1993,Female,Age00,[0],2,0.01378645,,0.10459157
USA,1993,Female,Age01_04,[1-4],2,0.06506181,,0.02596357
USA,1993,Female,Age05_09,[5-9],1,0.05830904,,0.01105987
USA,1993,Female,Age10_14,[10-14],0,0,,0
USA,1993,Female,Age15_19,[15-19],4,0.10432968,,0.04756412
USA,1993,Female,Age20_24,[20-24],10,0.21083702,,0.10845634
USA,1993,Female,Age25_29,[25-29],26,0.41100221,,0.26597105
USA,1993,Female,Age30_34,[30-34],57,0.59177741,,0.51084882
USA,1993,Female,Age35_39,[35-39],127,0.96614682,,1.16947217
USA,1993,Female,Age40_44,[40-44],221,1.33955631,,2.27359238
USA,1993,Female,Age45_49,[45-49],320,1.51043142,,3.94302331
USA,1993,Female,Age50_54,[50-54],472,1.73650712,,7.21613234
USA,1993,Female,Age55_59,[55-59],641,1.72293302,,11.52856963
USA,1993,Female,Age60_64,[60-64],978,1.70172783,,17.99282495
USA,1993,Female,Age65_69,[65-69],1469,1.67081812,,26.64562587
USA,1993,Female,Age70_74,[70-74],2258,1.87709906,,46.17398061
USA,1993,Female,Age75_79,[75-79],2887,1.93632333,,74.4609512
USA,1993,Female,Age80_84,[80-84],3844,2.19178707,,139.9752385
USA,1993,Female,Age85_over,[85+],8118,2.28252343,,329.0636401
USA,1993,Female,Age_unknown,[Unknown],1,0.65359477,,
USA,1994,All,Age_all,[All],38202,1.67626593,9.56542616,14.67383163
USA,1994,All,Age00,[0],9,0.02838221,,0.23254612
USA,1994,All,Age01_04,[1-4],4,0.05882353,,0.02522545
USA,1994,All,Age05_09,[5-9],0,0,,0
USA,1994,All,Age10_14,[10-14],3,0.06359975,,0.0159977
USA,1994,All,Age15_19,[15-19],6,0.03925674,,0.03405917
USA,1994,All,Age20_24,[20-24],33,0.16535551,,0.18006712
USA,1994,All,Age25_29,[25-29],90,0.38504321,,0.46931464
USA,1994,All,Age30_34,[30-34],211,0.5877601,,0.9514233
USA,1994,All,Age35_39,[35-39],421,0.91981647,,1.91706966
USA,1994,All,Age40_44,[40-44],686,1.27668286,,3.48246331
USA,1994,All,Age45_49,[45-49],1117,1.78671401,,6.69692373
USA,1994,All,Age50_54,[50-54],1364,1.80949854,,10.34014843
USA,1994,All,Age55_59,[55-59],1675,1.74666569,,15.31694649
USA,1994,All,Age60_64,[60-64],2302,1.63005764,,22.83277128
USA,1994,All,Age65_69,[65-69],3109,1.49188556,,31.18198686
USA,1994,All,Age70_74,[70-74],4359,1.5835074,,49.86729511
USA,1994,All,Age75_79,[75-79],5169,1.66554964,,78.62673218
USA,1994,All,Age80_84,[80-84],6224,1.88682677,,143.057439
USA,1994,All,Age85_over,[85+],11416,2.11921513,,324.1616265
USA,1994,All,Age_unknown,[Unknown],4,0.96618357,,
USA,1994,Male,Age_all,[All],15915,1.36874144,10.5625277,12.52396196
USA,1994,Male,Age00,[0],4,0.02245425,,0.20193861
USA,1994,Male,Age01_04,[1-4],3,0.07810466,,0.0369745
USA,1994,Male,Age05_09,[5-9],0,0,,0
USA,1994,Male,Age10_14,[10-14],1,0.03337784,,0.01041406
USA,1994,Male,Age15_19,[15-19],2,0.01747641,,0.02213344
USA,1994,Male,Age20_24,[20-24],18,0.11753951,,0.1933135
USA,1994,Male,Age25_29,[25-29],61,0.35610041,,0.63417474
USA,1994,Male,Age30_34,[30-34],135,0.51823417,,1.22083559
USA,1994,Male,Age35_39,[35-39],287,0.8961189,,2.62815699
USA,1994,Male,Age40_44,[40-44],466,1.26916687,,4.79009909
USA,1994,Male,Age45_49,[45-49],772,1.91925219,,9.4367299
USA,1994,Male,Age50_54,[50-54],900,1.90536678,,14.03990453
USA,1994,Male,Age55_59,[55-59],1032,1.75836159,,19.68000915
USA,1994,Male,Age60_64,[60-64],1381,1.61526135,,29.13747996
USA,1994,Male,Age65_69,[65-69],1680,1.37695889,,37.33499267
USA,1994,Male,Age70_74,[70-74],2106,1.36548424,,55.56874852
USA,1994,Male,Age75_79,[75-79],2212,1.37019395,,83.29881378
USA,1994,Male,Age80_84,[80-84],2211,1.45948301,,142.635959
USA,1994,Male,Age85_over,[85+],2641,1.49969904,,269.5172977
USA,1994,Male,Age_unknown,[Unknown],3,0.96463023,,
USA,1994,Female,Age_all,[All],22287,1.99660111,8.50089039,16.72387116
USA,1994,Female,Age00,[0],5,0.03598158,,0.26463428
USA,1994,Female,Age01_04,[1-4],1,0.0337952,,0.01291439
USA,1994,Female,Age05_09,[5-9],0,0,,0
USA,1994,Female,Age10_14,[10-14],2,0.1162115,,0.02185721
USA,1994,Female,Age15_19,[15-19],4,0.10416667,,0.04661842
USA,1994,Female,Age20_24,[20-24],15,0.32306698,,0.16638566
USA,1994,Female,Age25_29,[25-29],29,0.46444587,,0.30340758
USA,1994,Female,Age30_34,[30-34],76,0.77165194,,0.68349626
USA,1994,Female,Age35_39,[35-39],134,0.97504184,,1.21372414
USA,1994,Female,Age40_44,[40-44],220,1.2929008,,2.20655346
USA,1994,Female,Age45_49,[45-49],345,1.54757099,,4.05953992
USA,1994,Female,Age50_54,[50-54],464,1.64860544,,6.84264858
USA,1994,Female,Age55_59,[55-59],643,1.72821588,,11.29715199
USA,1994,Female,Age60_64,[60-64],921,1.65275908,,17.23944295
USA,1994,Female,Age65_69,[65-69],1429,1.65420323,,26.12097172
USA,1994,Female,Age70_74,[70-74],2253,1.86130663,,45.50320118
USA,1994,Female,Age75_79,[75-79],2957,1.98574988,,75.46062369
USA,1994,Female,Age80_84,[80-84],4013,2.24976734,,143.2907234
USA,1994,Female,Age85_over,[85+],8775,2.42010215,,345.2277913
USA,1994,Female,Age_unknown,[Unknown],1,0.97087379,,
USA,1995,All,Age_all,[All],39981,1.72918328,9.79461467,15.21605844
USA,1995,All,Age00,[0],5,0.0169016,,0.12993425
USA,1995,All,Age01_04,[1-4],1,0.01564211,,0.00635203
USA,1995,All,Age05_09,[5-9],0,0,,0
USA,1995,All,Age10_14,[10-14],3,0.06229236,,0.01586085
USA,1995,All,Age15_19,[15-19],7,0.04639141,,0.03875003
USA,1995,All,Age20_24,[20-24],29,0.1513965,,0.16217335
USA,1995,All,Age25_29,[25-29],70,0.30862837,,0.36831637
USA,1995,All,Age30_34,[30-34],184,0.52475473,,0.8414198
USA,1995,All,Age35_39,[35-39],396,0.85185106,,1.77986327
USA,1995,All,Age40_44,[40-44],774,1.3875195,,3.82812036
USA,1995,All,Age45_49,[45-49],1173,1.78748305,,6.7224868
USA,1995,All,Age50_54,[50-54],1431,1.84938677,,10.49905354
USA,1995,All,Age55_59,[55-59],1673,1.73114931,,15.09287577
USA,1995,All,Age60_64,[60-64],2416,1.73974408,,24.04817598
USA,1995,All,Age65_69,[65-69],3321,1.62517678,,33.45118303
USA,1995,All,Age70_74,[70-74],4423,1.59938961,,50.08379382
USA,1995,All,Age75_79,[75-79],5336,1.69119791,,79.86469699
USA,1995,All,Age80_84,[80-84],6352,1.88676443,,142.3034702
USA,1995,All,Age85_over,[85+],12381,2.20593345,,341.2435919
USA,1995,All,Age_unknown,[Unknown],6,1.29589633,,
USA,1995,Male,Age_all,[All],16660,1.4203395,10.82238646,12.98379442
USA,1995,Male,Age00,[0],3,0.01804837,,0.15229199
USA,1995,Male,Age01_04,[1-4],1,0.02770851,,0.01241419
USA,1995,Male,Age05_09,[5-9],0,0,,0
USA,1995,Male,Age10_14,[10-14],2,0.06651147,,0.02065006
USA,1995,Male,Age15_19,[15-19],6,0.05421034,,0.06475985
USA,1995,Male,Age20_24,[20-24],22,0.14956829,,0.2421041
USA,1995,Male,Age25_29,[25-29],49,0.29567946,,0.51417658
USA,1995,Male,Age30_34,[30-34],126,0.49893086,,1.15573004
USA,1995,Male,Age35_39,[35-39],261,0.80707505,,2.35746803
USA,1995,Male,Age40_44,[40-44],521,1.37859865,,5.21495421
USA,1995,Male,Age45_49,[45-49],804,1.8869253,,9.39274282
USA,1995,Male,Age50_54,[50-54],933,1.93115725,,14.08982452
USA,1995,Male,Age55_59,[55-59],1053,1.78935563,,19.80328362
USA,1995,Male,Age60_64,[60-64],1450,1.73773399,,30.67614454
USA,1995,Male,Age65_69,[65-69],1782,1.49227484,,39.5490257
USA,1995,Male,Age70_74,[70-74],2170,1.40374937,,56.56491932
USA,1995,Male,Age75_79,[75-79],2268,1.37979705,,83.37009263
USA,1995,Male,Age80_84,[80-84],2248,1.44998581,,139.6880631
USA,1995,Male,Age85_over,[85+],2958,1.61795835,,290.8840594
USA,1995,Male,Age_unknown,[Unknown],3,0.90634441,,
USA,1995,Female,Age_all,[All],23321,2.04718686,8.70550898,17.34657825
USA,1995,Female,Age00,[0],2,0.01543091,,0.10648493
USA,1995,Female,Age01_04,[1-4],0,0,,0
USA,1995,Female,Age05_09,[5-9],0,0,,0
USA,1995,Female,Age10_14,[10-14],1,0.05527916,,0.01083506
USA,1995,Female,Age15_19,[15-19],1,0.02486944,,0.01136428
USA,1995,Female,Age20_24,[20-24],7,0.15744489,,0.07958977
USA,1995,Female,Age25_29,[25-29],21,0.34375512,,0.22162185
USA,1995,Female,Age30_34,[30-34],58,0.59123344,,0.52892683
USA,1995,Female,Age35_39,[35-39],135,0.95419847,,1.20776188
USA,1995,Female,Age40_44,[40-44],253,1.40625868,,2.47352933
USA,1995,Female,Age45_49,[45-49],369,1.60337186,,4.15115141
USA,1995,Female,Age50_54,[50-54],498,1.71345995,,7.10616438
USA,1995,Female,Age55_59,[55-59],620,1.64051544,,10.75007803
USA,1995,Female,Age60_64,[60-64],966,1.74277003,,18.15891874
USA,1995,Female,Age65_69,[65-69],1539,1.81203787,,28.38383652
USA,1995,Female,Age70_74,[70-74],2253,1.84737243,,45.10600813
USA,1995,Female,Age75_79,[75-79],3068,2.02985233,,77.45714358
USA,1995,Female,Age80_84,[80-84],4104,2.25960083,,143.7780269
USA,1995,Female,Age85_over,[85+],9423,2.4899851,,360.8547467
USA,1995,Female,Age_unknown,[Unknown],3,2.27272727,,
USA,1996,All,Age_all,[All],41634,1.79868579,9.97270534,15.69413587
USA,1996,All,Age00,[0],8,0.02808299,,0.21222974
USA,1996,All,Age01_04,[1-4],0,0,,0
USA,1996,All,Age05_09,[5-9],2,0.05291005,,0.01028743
USA,1996,All,Age10_14,[10-14],2,0.04395604,,0.0105368
USA,1996,All,Age15_19,[15-19],11,0.07501875,,0.05894299
USA,1996,All,Age20_24,[20-24],38,0.21372328,,0.21640461
USA,1996,All,Age25_29,[25-29],82,0.39556199,,0.43141773
USA,1996,All,Age30_34,[30-34],189,0.62136305,,0.8847859
USA,1996,All,Age35_39,[35-39],394,0.92708064,,1.74514659
USA,1996,All,Age40_44,[40-44],755,1.41031868,,3.62694798
USA,1996,All,Age45_49,[45-49],1216,1.81405896,,6.59571929
USA,1996,All,Age50_54,[50-54],1569,2.02983298,,11.26063085
USA,1996,All,Age55_59,[55-59],1830,1.89194219,,16.10575231
USA,1996,All,Age60_64,[60-64],2417,1.76424645,,24.1721755
USA,1996,All,Age65_69,[65-69],3136,1.56764728,,31.70366776
USA,1996,All,Age70_74,[70-74],4443,1.62242696,,50.61632755
USA,1996,All,Age75_79,[75-79],5654,1.76014793,,82.26991633
USA,1996,All,Age80_84,[80-84],6586,1.9253538,,144.509051
USA,1996,All,Age85_over,[85+],13297,2.30634075,,353.4931944
USA,1996,All,Age_unknown,[Unknown],5,0.95602294,,
USA,1996,Male,Age_all,[All],17291,1.48603134,10.97937292,13.32021675
USA,1996,Male,Age00,[0],3,0.01879111,,0.15559359
USA,1996,Male,Age01_04,[1-4],0,0,,0
USA,1996,Male,Age05_09,[5-9],0,0,,0
USA,1996,Male,Age10_14,[10-14],2,0.07135212,,0.02056132
USA,1996,Male,Age15_19,[15-19],6,0.05616926,,0.0623759
USA,1996,Male,Age20_24,[20-24],29,0.21275035,,0.32226877
USA,1996,Male,Age25_29,[25-29],51,0.34401349,,0.53468087
USA,1996,Male,Age30_34,[30-34],132,0.62132266,,1.23909921
USA,1996,Male,Age35_39,[35-39],273,0.94771923,,2.42483457
USA,1996,Male,Age40_44,[40-44],484,1.3634571,,4.69442585
USA,1996,Male,Age45_49,[45-49],800,1.85804534,,8.82963225
USA,1996,Male,Age50_54,[50-54],1035,2.1645927,,15.27427281
USA,1996,Male,Age55_59,[55-59],1184,2.00766439,,21.70485793
USA,1996,Male,Age60_64,[60-64],1427,1.73609421,,30.29080875
USA,1996,Male,Age65_69,[65-69],1749,1.49922853,,38.80457934
USA,1996,Male,Age70_74,[70-74],2179,1.42873067,,57.07924034
USA,1996,Male,Age75_79,[75-79],2434,1.45420219,,86.29675589
USA,1996,Male,Age80_84,[80-84],2297,1.45488403,,137.8834264
USA,1996,Male,Age85_over,[85+],3203,1.70627374,,299.4017573
USA,1996,Male,Age_unknown,[Unknown],3,0.80428954,,
USA,1996,Female,Age_all,[All],24343,2.11472122,8.88187352,17.96881459
USA,1996,Female,Age00,[0],5,0.03992972,,0.27153253
